"word","star1","star2","star3","star4","star5","idf","idf_star","diversity"
"cars",1.35713839431579e-05,8.6394817038513e-06,5.15669194461432e-06,8.8189757382196e-06,6.8215438648009e-06,7.99226013842298,0,0.366641059878124
"suburban",5.63340465565046e-06,1.38686416824981e-05,1.64076561874092e-05,1.21909370498918e-05,9.09539181973453e-06,7.69987217493379,0,0.366620813867166
"tizzy",2.30457463185701e-06,1.81883825344238e-06,1.40637053034936e-06,3.1125796723128e-06,3.57318964346714e-06,9.29996422494965,0,0.366616600100004
"amber",1.43395754871103e-05,1.29592225557769e-05,1.94547923364995e-05,2.43818740997836e-05,3.11842005248041e-05,7.24703380881815,0,0.366597157876842
"bonjour",4.3530854157299e-06,2.72825738016357e-06,3.5159263258734e-06,4.6688695084692e-06,1.62417711066688e-06,9.18996332973532,0,0.36659108292317
"system",0.000218678526178431,0.000172789634077026,0.000165482932404441,0.000118278027547886,7.50369825128099e-05,5.16201085730012,0,0.366560123296042
"coventry",4.86521311169812e-06,4.09238607024535e-06,3.98471650265652e-06,7.2626859020632e-06,8.77055639760116e-06,8.57252797091107,0,0.366546859152081
"matched",1.3827447791142e-05,1.52327703725799e-05,1.94547923364995e-05,2.10099127881114e-05,3.2808377635471e-05,7.11312935146257,0,0.366538975990537
"aback",1.66441501189673e-05,1.22771582107361e-05,1.00789888008371e-05,7.781449180782e-06,6.8215438648009e-06,7.7045780659712,0,0.366536374017395
"stickler",2.04851078387289e-06,4.54709563360595e-06,5.62548212139744e-06,5.9657777052662e-06,3.57318964346714e-06,8.6303475417999,0,0.366508126540004
"radicchio",1.02425539193645e-06,2.95561216184387e-06,3.28153123748184e-06,3.6313429510316e-06,3.24835422133376e-06,9.10992062206179,0,0.366493490828292
"index",4.3530854157299e-06,5.22915997864684e-06,3.28153123748184e-06,2.0750531148752e-06,2.59868337706701e-06,8.82705783604595,0,0.366444642823522
"blanc",1.48517031830785e-05,2.66005094565948e-05,3.58624485239087e-05,4.20198255762228e-05,4.35279465658724e-05,6.76037854597997,0,0.366417375454749
"maximize",2.56063847984112e-06,5.68386954200743e-06,6.09427229818055e-06,5.4470144265474e-06,2.92351879920039e-06,8.55030483412636,0,0.366405184398572
"scotia",1.53638308790467e-06,2.72825738016357e-06,4.45350667943964e-06,4.1501062297504e-06,4.22286048773389e-06,8.9502904764699,0,0.366338353768281
"clinic",2.56063847984112e-06,6.13857910536803e-06,3.04713614909028e-06,3.3719613116722e-06,3.89802506560051e-06,8.84165663546711,0,0.366328831781066
"undergoing",2.81670232782523e-06,3.18296694352416e-06,2.10955579552404e-06,1.5562898361564e-06,1.2993416885335e-06,9.27697470672495,0,0.366226009897393
"onward",1.79244693588878e-06,3.41032172520446e-06,3.04713614909028e-06,3.1125796723128e-06,1.2993416885335e-06,9.16934404253259,0,0.366218289176378
"pyjama",2.56063847984112e-06,3.41032172520446e-06,3.04713614909028e-06,5.9657777052662e-06,3.24835422133376e-06,8.82705783604595,0,0.366181357585592
"leisure",2.81670232782523e-06,3.18296694352416e-06,5.62548212139744e-06,6.7439226233444e-06,4.22286048773389e-06,8.65444509337896,0,0.366096935879769
"sacrifice",5.37734080766635e-06,6.82064345040892e-06,5.15669194461432e-06,5.4470144265474e-06,1.10444043525348e-05,8.23285060334091,0,0.366096476201682
"hajji",2.81670232782523e-06,5.68386954200743e-06,7.50064282852991e-06,7.781449180782e-06,4.54769590986727e-06,8.49681614917538,0,0.366086875279234
"chillies",6.91372389557102e-06,1.20498034290558e-05,1.28917298615358e-05,2.04911495093926e-05,1.42927585738686e-05,7.64062934137093,0,0.366056717370314
"acoustics",1.79244693588878e-06,3.41032172520446e-06,4.92229685622276e-06,4.1501062297504e-06,2.59868337706701e-06,8.87150959861679,0,0.366022914911667
"coke",0.000225336186226018,0.000166878409753338,0.000139230682504587,0.000126578240007387,7.89350075784104e-05,5.3041131986112,0,0.366012366252106
"positioned",3.32883002379345e-06,5.68386954200743e-06,6.79745756335523e-06,5.4470144265474e-06,2.59868337706701e-06,8.50728744904267,0,0.365971999350692
"loads",2.04851078387289e-06,2.95561216184387e-06,5.39108703300588e-06,5.187632787188e-06,4.87253133200064e-06,8.69171648817619,0,0.365927749083623
"prawn",2.30457463185701e-05,3.50126363787658e-05,4.59414373247457e-05,6.51047914792094e-05,5.39226800741404e-05,6.55239520367153,0,0.365924630947525
"burgundy",2.81670232782523e-06,2.95561216184387e-06,5.859877209789e-06,6.484540983985e-06,4.54769590986727e-06,8.66671518597077,0,0.365892893801916
"giving",0.000553353975493665,0.000470851752859896,0.000370109844570273,0.000262234837392353,0.00022608545380483,4.16759162201391,0,0.365846403443675
"fbi",3.32883002379345e-06,2.72825738016357e-06,1.1719754419578e-06,1.8156714755158e-06,2.27384795493363e-06,9.53480381602705,0,0.365815175299018
"nearing",3.32883002379345e-06,5.00180519696654e-06,5.15669194461432e-06,3.1125796723128e-06,1.94901253280026e-06,8.77070489949482,0,0.365768656873733
"exact",0.000137250222519484,0.000110267069114944,8.53198121745278e-05,5.8360868855865e-05,6.26932364717416e-05,5.58923226239809,0,0.365724224197485
"pollen",2.81670232782523e-06,4.54709563360595e-06,5.39108703300588e-06,8.0408308201414e-06,6.8215438648009e-06,8.45599415465512,0,0.365690078166358
"shopping",7.29781966754719e-05,8.88957196369963e-05,0.00015024725165899,0.000187273543617487,0.000134806700185351,5.32704303731491,0,0.365657251378582
"forni",1.28031923992056e-06,1.36412869008178e-06,3.04713614909028e-06,2.593816393594e-06,2.27384795493363e-06,9.65996695898106,0,0.365547862229103
"meter",8.45010698347569e-06,1.25045129924164e-05,1.7579631629367e-05,2.12692944274708e-05,1.10444043525348e-05,7.50048270962769,0,0.365497257441684
"herr",8.96223467944391e-06,7.27535301376952e-06,6.32866738657211e-06,2.8531980329534e-06,5.52220217626739e-06,8.53937576359417,0,0.365491980345039
"wrist",8.96223467944391e-06,5.68386954200743e-06,6.56306247496367e-06,2.8531980329534e-06,5.84703759840077e-06,8.40720399048569,0,0.365451708868607
"adage",2.56063847984112e-06,1.59148347176208e-06,3.98471650265652e-06,3.890724590391e-06,2.27384795493363e-06,9.27697470672495,0,0.365415710986138
"problematic",3.84095771976168e-06,4.77445041528624e-06,6.79745756335523e-06,4.9282511478286e-06,2.27384795493363e-06,8.55030483412636,0,0.36537974777401
"forum",1.10107454633168e-05,1.20498034290558e-05,1.80484218061501e-05,2.67163088540182e-05,2.07894670165361e-05,7.31816115283373,0,0.365264618670453
"pizzaiolo",6.40159619960279e-06,4.09238607024535e-06,2.57834597230716e-06,3.6313429510316e-06,3.24835422133376e-06,9.01811307280866,0,0.365261750317626
"attendant",3.25201086939822e-05,2.68278642382751e-05,1.59388660106261e-05,1.4265990164767e-05,1.78659482173357e-05,7.10532697117838,0,0.365244869148797
"nosey",1.28031923992056e-06,2.72825738016357e-06,2.81274106069872e-06,2.593816393594e-06,1.2993416885335e-06,9.32349472235984,0,0.365239728614373
"fungus",2.81670232782523e-06,6.13857910536803e-06,8.43822318209615e-06,4.9282511478286e-06,5.52220217626739e-06,8.50728744904267,0,0.365207080577022
"olympics",1.79244693588878e-06,1.81883825344238e-06,2.57834597230716e-06,3.6313429510316e-06,1.62417711066688e-06,9.25450185087289,0,0.365195874514709
"adjusted",1.86926609028402e-05,1.34139321191375e-05,1.31261249499273e-05,8.5595940988602e-06,7.47121470906765e-06,7.61012588707751,0,0.365187984164849
"dearly",4.86521311169812e-06,2.72825738016357e-06,3.28153123748184e-06,4.1501062297504e-06,6.8215438648009e-06,8.65444509337896,0,0.365181458236315
"drinnen",1.53638308790467e-06,2.27354781680297e-06,4.21911159104808e-06,2.8531980329534e-06,2.59868337706701e-06,9.14914133521507,0,0.365158156738083
"religion",6.65766004758691e-06,3.86503128856506e-06,3.04713614909028e-06,4.1501062297504e-06,2.92351879920039e-06,8.81266909859385,0,0.365080385391676
"temptation",2.56063847984112e-06,5.68386954200743e-06,6.09427229818055e-06,7.0033042627038e-06,8.44572097546778e-06,8.38833550618131,0,0.365031136370207
"not_spicy",3.27761725419663e-05,5.95669528002379e-05,6.35210689541127e-05,4.69480767240514e-05,2.501232750427e-05,6.27331935833363,0,0.364994683503253
"yolks",1.79244693588878e-06,2.95561216184387e-06,1.40637053034936e-06,2.593816393594e-06,1.2993416885335e-06,9.56465677917673,0,0.364984736187728
"fanned",1.28031923992056e-06,1.36412869008178e-06,2.81274106069872e-06,2.3344347542346e-06,2.92351879920039e-06,9.37228488652928,0,0.364842428189215
"mussels",2.17654270786495e-05,4.02417963574126e-05,5.32076850648841e-05,6.30297383643342e-05,6.36677427381417e-05,6.34820813996614,0,0.364817923522497
"moisture",1.43395754871103e-05,2.25081233863494e-05,2.06267677784573e-05,1.296908196797e-05,8.44572097546778e-06,7.33106455766964,0,0.364815645917231
"thankful",2.02290439907448e-05,1.59148347176208e-05,1.47668905686683e-05,1.9453622951955e-05,3.37828839018711e-05,7.10015900101994,0,0.364799143349651
"painless",1.02425539193645e-06,2.27354781680297e-06,3.28153123748184e-06,3.1125796723128e-06,2.59868337706701e-06,9.18996332973532,0,0.36478156150438
"rooting",3.58489387177756e-06,6.13857910536803e-06,4.45350667943964e-06,2.8531980329534e-06,2.59868337706701e-06,8.7436762271069,0,0.364775673899009
"wile",1.8436597054856e-05,2.22807686046691e-05,1.52356807454514e-05,9.078357377579e-06,1.0394733508268e-05,7.48143451465699,0,0.364765828860886
"not_burned",1.79244693588878e-06,2.04619303512268e-06,2.81274106069872e-06,3.3719613116722e-06,1.2993416885335e-06,9.25450185087289,0,0.364751657554456
"conclusion",5.044457805287e-05,6.54781771239256e-05,5.88331671862815e-05,3.44977580348002e-05,2.43626566600032e-05,6.22061781135453,0,0.364741035009206
"carl",2.66306401903476e-05,1.43233512458587e-05,1.85172119829332e-05,1.19315554105324e-05,1.23437460410683e-05,7.48143451465699,0,0.364721461235152
"partying",9.21829852742802e-06,1.54601251542602e-05,1.99235825132826e-05,2.69756904933776e-05,2.33881503936031e-05,7.19469628370992,0,0.364709450112046
"scape",1.79244693588878e-06,2.04619303512268e-06,2.81274106069872e-06,4.4094878691098e-06,3.24835422133376e-06,9.07218029407894,0,0.364638794646441
"september",2.27896824705859e-05,1.13677390840149e-05,1.10165691544033e-05,1.76379514764392e-05,2.501232750427e-05,7.27733915831348,0,0.364601082507695
"brands",2.04851078387289e-06,1.81883825344238e-06,4.21911159104808e-06,3.1125796723128e-06,2.27384795493363e-06,9.10992062206179,0,0.364575809476108
"amusing",7.16978774355513e-06,1.36412869008178e-05,1.59388660106261e-05,1.58222800009234e-05,7.47121470906765e-06,7.5973325356176,0,0.364548598838713
"not_expected",2.04851078387289e-06,5.00180519696654e-06,3.75032141426496e-06,4.9282511478286e-06,2.59868337706701e-06,8.77070489949482,0,0.364493862882463
"god",0.000259136614159921,0.000169379312351822,0.000117900729460955,0.00011257163148198,0.000222512264161363,4.98030792100223,0,0.364489502578125
"alleyway",1.02425539193645e-06,2.27354781680297e-06,2.3439508839156e-06,3.3719613116722e-06,2.59868337706701e-06,9.27697470672495,0,0.364461578666819
"caveat",6.40159619960279e-06,1.11403843023346e-05,1.31261249499273e-05,1.76379514764392e-05,9.42022724186791e-06,7.65848695877093,0,0.364293211480692
"heavily",5.044457805287e-05,6.52508223422453e-05,5.20357096229263e-05,3.86478642645506e-05,2.11143024386694e-05,6.26657775976671,0,0.364288331227094
"deviate",1.28031923992056e-06,2.04619303512268e-06,2.81274106069872e-06,3.3719613116722e-06,3.57318964346714e-06,9.16934404253259,0,0.36428826075244
"negatively",5.12127695968223e-06,4.31974085192565e-06,4.92229685622276e-06,2.0750531148752e-06,2.59868337706701e-06,8.7436762271069,0,0.364258992253287
"staffs",5.63340465565046e-06,2.04619303512268e-06,3.5159263258734e-06,3.1125796723128e-06,4.54769590986727e-06,8.81266909859385,0,0.364195561396925
"smash_burger",1.99729801427607e-05,3.5922055505487e-05,4.07847453801314e-05,3.47571396741596e-05,1.62417711066688e-05,6.97438961373091,0,0.364168204105876
"breadcrumbs",1.53638308790467e-06,2.50090259848327e-06,4.45350667943964e-06,3.3719613116722e-06,2.92351879920039e-06,9.01811307280866,0,0.364161952469079
"boatload",1.79244693588878e-06,2.50090259848327e-06,3.5159263258734e-06,2.3344347542346e-06,1.2993416885335e-06,9.25450185087289,0,0.364156385244499
"zumindest",3.58489387177756e-06,7.04799823208922e-06,6.32866738657211e-06,4.4094878691098e-06,2.92351879920039e-06,8.58382752616501,0,0.364155869160339
"sprouts",2.12532993826813e-05,3.88776676673308e-05,4.85197832970529e-05,5.16169462325206e-05,6.5616755270942e-05,6.38156515479883,0,0.364131914494007
"hipsters",3.58489387177756e-06,8.412126922171e-06,8.67261827048771e-06,5.9657777052662e-06,4.54769590986727e-06,8.33377652193087,0,0.364091965979841
"gaston",3.32883002379345e-06,2.27354781680297e-06,3.28153123748184e-06,4.9282511478286e-06,5.84703759840077e-06,8.90228125728354,0,0.364090126712405
"lazy",0.000152357989550547,0.00011458680996687,9.75083567708889e-05,7.88520183652576e-05,5.65213634512074e-05,5.53337035292177,0,0.364061918516746
"hq",4.60914926371401e-06,2.27354781680297e-06,2.57834597230716e-06,2.8531980329534e-06,1.94901253280026e-06,9.16934404253259,0,0.363985074249126
"detail",0.000108827135393247,0.000121862162980639,0.00010524339468781,0.00011231224984262,0.000219913580784296,5.27295278279614,0,0.363896385013868
"easy",0.000228921080097796,0.000303973343106558,0.000452148125507319,0.00058360868855865,0.000552869888471006,4.12001145848265,0,0.363849737427376
"dubious",4.60914926371401e-06,1.81883825344238e-06,2.81274106069872e-06,3.1125796723128e-06,2.27384795493363e-06,9.01811307280866,0,0.363841760942546
"fails",3.35443640859186e-05,3.91050224490111e-05,1.82828168945417e-05,1.63410432796422e-05,3.44325547461379e-05,6.77144876973422,0,0.363793762903657
"boggles",3.07276617580934e-06,2.95561216184387e-06,1.64076561874092e-06,1.296908196797e-06,1.94901253280026e-06,9.29996422494965,0,0.363774921026075
"tending",2.25336186226018e-05,2.38722520764312e-05,1.64076561874092e-05,1.11534104924542e-05,1.07195689304014e-05,7.26510658987784,0,0.363723084022626
"avery",1.79244693588878e-06,3.86503128856506e-06,5.859877209789e-06,4.6688695084692e-06,4.22286048773389e-06,8.70445551395362,0,0.363671055675106
"booked",0.000120862136248501,8.29844953133085e-05,6.35210689541127e-05,5.62858157409898e-05,5.52220217626739e-05,5.8674785222481,0,0.363649426148694
"swordfish",7.93797928750747e-06,1.84157373161041e-05,1.82828168945417e-05,2.49006373785024e-05,2.43626566600032e-05,7.44439324297664,0,0.363648355106673
"lunchtime",2.99594702141411e-05,3.3648507688684e-05,5.18013145345347e-05,6.79579895121628e-05,3.5407061012538e-05,6.34215118625795,0,0.363645657668449
"susan",4.86521311169812e-06,9.54890083057249e-06,5.62548212139744e-06,8.0408308201414e-06,1.20189106189349e-05,8.19362989018763,0,0.363615362176528
"bid",5.88946850363457e-06,3.18296694352416e-06,3.28153123748184e-06,4.1501062297504e-06,2.27384795493363e-06,8.84165663546711,0,0.363565282893613
"main_reason",2.30457463185701e-05,3.41032172520446e-05,4.43006717060048e-05,2.80132170508152e-05,1.65666065288022e-05,6.68955249341136,0,0.363552701227249
"em_assuming",4.04580879814897e-05,3.47852815970855e-05,2.554906463468e-05,2.15286760668302e-05,1.55921002624021e-05,6.76221509378727,0,0.363548884841008
"mafia",2.81670232782523e-06,2.27354781680297e-06,2.81274106069872e-06,4.6688695084692e-06,5.19736675413402e-06,8.98362689673749,0,0.363527054683807
"huge_fan",3.81535133496327e-05,5.82028241101561e-05,7.43032430201245e-05,9.18211003332276e-05,0.000105896347615481,5.82915400897846,0,0.363510462385651
"professionals",2.81670232782523e-06,3.41032172520446e-06,1.87516070713248e-06,3.3719613116722e-06,5.19736675413402e-06,8.93402995559812,0,0.36347680644146
"pellegrino",1.53638308790467e-06,3.86503128856506e-06,2.10955579552404e-06,3.1125796723128e-06,3.89802506560051e-06,9.09087242709109,0,0.363439796904141
"creature",5.88946850363457e-06,6.36593388704833e-06,1.03133838892286e-05,1.4265990164767e-05,1.00698980861347e-05,7.88501460806938,0,0.363409675022357
"mott",4.60914926371401e-06,2.27354781680297e-06,1.87516070713248e-06,3.3719613116722e-06,4.22286048773389e-06,9.03581264990806,0,0.363396844933144
"rocky",9.73042622339625e-06,1.20498034290558e-05,1.7579631629367e-05,2.10099127881114e-05,2.46874920821366e-05,7.40517252982336,0,0.363396171668854
"sandi",2.04851078387289e-06,3.18296694352416e-06,1.40637053034936e-06,2.8531980329534e-06,3.89802506560051e-06,9.42357818091683,0,0.363381428369951
"happening",9.44875599061372e-05,6.3431984088803e-05,6.00051426282393e-05,5.00606563963642e-05,3.47573901682712e-05,6.00671468251027,0,0.363311559824325
"guiding",2.56063847984112e-06,2.27354781680297e-06,1.87516070713248e-06,4.1501062297504e-06,4.22286048773389e-06,9.01811307280866,0,0.363261875697746
"cups",4.5835428789156e-05,4.09238607024535e-05,3.3518497639993e-05,2.593816393594e-05,1.62417711066688e-05,6.63467588318552,0,0.363256092581069
"trip",0.000385888218912056,0.000438567373861294,0.000519653910964088,0.000659088745612235,0.00091506138414972,3.83514748928202,0,0.363232916958756
"expectations",5.55658550125522e-05,0.000147098543747152,0.000144621769537592,8.6892849185399e-05,0.000143577256582952,5.36404302336059,0,0.363200281232796
"mint",5.94068127323139e-05,7.82100448980223e-05,0.000113447222781515,0.000151997640664608,0.000139679231517352,5.58639215824534,0,0.363172141484256
"collins",2.56063847984112e-06,4.54709563360595e-06,2.81274106069872e-06,6.2251593446256e-06,4.22286048773389e-06,8.77070489949482,0,0.36315898686459
"sandbar",5.63340465565046e-06,6.82064345040892e-06,6.09427229818055e-06,3.1125796723128e-06,2.92351879920039e-06,8.78449822162716,0,0.363149649323442
"andes",4.3530854157299e-06,6.36593388704833e-06,7.73503791692147e-06,6.2251593446256e-06,1.13692397746682e-05,8.31623221227996,0,0.363145943635798
"bbl",1.53638308790467e-06,3.18296694352416e-06,2.81274106069872e-06,1.296908196797e-06,2.27384795493363e-06,9.4776454021871,0,0.36313976067484
"crunchy",0.000113692348504946,0.00018324795403432,0.000261584918644981,0.00031540807346103,0.000303396284272573,4.71475947020726,0,0.363122314847254
"caused",7.01614943476466e-05,6.00216623635985e-05,4.26599060872639e-05,3.6313429510316e-05,2.82606817256037e-05,6.22597975449591,0,0.363101596566617
"slack",1.28031923992056e-05,2.04619303512268e-05,1.3829310215102e-05,8.8189757382196e-06,9.09539181973453e-06,7.50433627894368,0,0.363068928027268
"tougher",6.40159619960279e-06,1.04583199572937e-05,1.19541495079696e-05,7.0033042627038e-06,4.87253133200064e-06,7.98599052540939,0,0.363032672489908
"merited",1.53638308790467e-06,2.95561216184387e-06,3.75032141426496e-06,2.0750531148752e-06,1.94901253280026e-06,9.16934404253259,0,0.3630259664996
"overdose",3.07276617580934e-06,3.41032172520446e-06,3.04713614909028e-06,3.1125796723128e-06,9.74506266400128e-07,9.05383115541074,0,0.362970351460717
"gin",2.5094257102443e-05,2.9783476400119e-05,3.68000288774749e-05,5.39513809867552e-05,5.87952114061411e-05,6.58881804614231,0,0.362946130389913
"moves",3.32883002379345e-06,6.82064345040892e-06,6.09427229818055e-06,9.8565022956572e-06,8.77055639760116e-06,8.19362989018763,0,0.362891875567329
"brining",2.04851078387289e-06,3.18296694352416e-06,1.87516070713248e-06,1.8156714755158e-06,3.89802506560051e-06,9.16934404253259,0,0.362881498128474
"sou",1.63880862709832e-05,3.75135389772491e-05,5.15669194461432e-05,5.0579419675083e-05,4.90501487421398e-05,6.62181396954311,0,0.362849894619709
"imho",7.16978774355513e-06,2.02345755695465e-05,2.32051137507644e-05,1.60816616402828e-05,1.65666065288022e-05,7.27733915831348,0,0.362849146892817
"arabic",9.21829852742802e-06,5.00180519696654e-06,4.92229685622276e-06,6.2251593446256e-06,1.07195689304014e-05,8.31623221227996,0,0.362825721902883
"gala",2.56063847984112e-06,2.72825738016357e-06,3.28153123748184e-06,5.187632787188e-06,5.52220217626739e-06,8.90228125728354,0,0.362816717414523
"appreciated",6.40159619960279e-05,0.000100263458721011,0.000160560635548218,0.00017741704132183,0.000157870015156821,5.2487861346546,0,0.362790519501894
"mindful",1.79244693588878e-06,5.00180519696654e-06,4.6879017678312e-06,5.4470144265474e-06,6.17187302053415e-06,8.58382752616501,0,0.362783276783851
"patrons",8.42450059867728e-05,6.97979179758513e-05,5.109812926936e-05,4.25385888549416e-05,3.41077193240045e-05,6.05085247333598,0,0.362778074261896
"classmate",2.56063847984112e-06,3.63767650688476e-06,3.28153123748184e-06,4.6688695084692e-06,1.62417711066688e-06,8.98362689673749,0,0.362735011105297
"calvin",4.86521311169812e-06,6.36593388704833e-06,7.50064282852991e-06,2.3344347542346e-06,6.17187302053415e-06,8.67913770596933,0,0.362675699238599
"chicken_fried_chicken",4.3530854157299e-06,4.77445041528624e-06,5.859877209789e-06,8.0408308201414e-06,1.00698980861347e-05,8.29047971617755,0,0.362584064099957
"nero",6.40159619960279e-06,5.45651476032714e-06,3.75032141426496e-06,6.2251593446256e-06,1.00698980861347e-05,8.66671518597077,0,0.362566821216623
"workday",2.04851078387289e-06,2.95561216184387e-06,5.62548212139744e-06,4.6688695084692e-06,4.54769590986727e-06,8.73043100035688,0,0.362560094100645
"spinals",2.56063847984112e-06,3.63767650688476e-06,1.87516070713248e-06,2.3344347542346e-06,4.54769590986727e-06,9.16934404253259,0,0.362508237407448
"heartburn",9.21829852742802e-06,8.8668364855316e-06,7.03185265174679e-06,3.890724590391e-06,4.54769590986727e-06,8.23285060334091,0,0.362481152284064
"autre",6.65766004758691e-06,6.59328866872862e-06,7.26624774013835e-06,9.5971206562978e-06,2.92351879920039e-06,8.3606839748508,0,0.36247991956594
"allis",3.84095771976168e-06,1.00036103939331e-05,1.26573347731442e-05,1.19315554105324e-05,9.42022724186791e-06,7.87938079035113,0,0.362478253703042
"fried_chicken_salad",1.02425539193645e-06,2.04619303512268e-06,2.57834597230716e-06,2.8531980329534e-06,1.62417711066688e-06,9.39760269451357,0,0.362400141659962
"curve",2.56063847984112e-06,5.45651476032714e-06,8.20382809370459e-06,6.2251593446256e-06,5.52220217626739e-06,8.41677344150184,0,0.362373852170717
"bas",1.28031923992056e-05,7.95741735881041e-06,6.32866738657211e-06,7.0033042627038e-06,5.52220217626739e-06,8.11240445026504,0,0.362356287394682
"unlimited",3.38004279339028e-05,5.8884888455197e-05,7.54752184620823e-05,9.96025495140096e-05,8.80303993981449e-05,5.95210220495604,0,0.36230193194698
"creating",1.66441501189673e-05,2.11439946962677e-05,2.08611628668488e-05,2.9828888526331e-05,3.99547569224053e-05,6.89155360815176,0,0.36229977695774
"craved",4.3530854157299e-06,7.95741735881041e-06,1.14853593311864e-05,9.3377390169384e-06,1.2993416885335e-05,7.88501460806938,0,0.362217436524745
"arnold",7.93797928750747e-06,5.68386954200743e-06,9.14140844727083e-06,1.45253718041264e-05,1.2993416885335e-05,7.868207489753,0,0.362106107022738
"rail",1.28031923992056e-05,2.40996068581115e-05,3.21121271096437e-05,3.96853908219882e-05,3.18338713690709e-05,6.92776629764656,0,0.362069670099816
"not_describe",3.58489387177756e-06,3.41032172520446e-06,2.3439508839156e-06,1.296908196797e-06,2.27384795493363e-06,9.12933870791889,0,0.362026112885328
"probiert",2.56063847984112e-06,3.63767650688476e-06,1.64076561874092e-06,4.6688695084692e-06,3.89802506560051e-06,8.98362689673749,0,0.362000132099165
"grounded",3.58489387177756e-06,1.59148347176208e-06,3.75032141426496e-06,5.187632787188e-06,3.57318964346714e-06,8.91802961425168,0,0.361978652710243
"pokemon",1.02425539193645e-06,2.72825738016357e-06,2.57834597230716e-06,3.3719613116722e-06,3.24835422133376e-06,9.29996422494965,0,0.361940183652285
"bedroom",8.45010698347569e-06,4.31974085192565e-06,4.45350667943964e-06,5.9657777052662e-06,3.57318964346714e-06,8.55030483412636,0,0.36193914821263
"routine",0.000101657347649692,0.000207574915674111,0.000282680476600221,0.000319298798051421,0.000241677554067232,5.19138043811307,0,0.36193839232358
"busyness",1.28031923992056e-06,2.50090259848327e-06,3.98471650265652e-06,3.3719613116722e-06,2.92351879920039e-06,9.05383115541074,0,0.3619304845132
"mixed_greens",2.04851078387289e-06,3.86503128856506e-06,5.15669194461432e-06,6.2251593446256e-06,4.22286048773389e-06,8.64232373284661,0,0.361924790705768
"terroni",9.47436237541214e-06,1.18224486473755e-05,1.31261249499273e-05,1.58222800009234e-05,5.19736675413402e-06,8.07073175386448,0,0.361887636063903
"share",0.000248125868696604,0.000323525854331063,0.000449569779535012,0.0006139563403637,0.000593149480815545,4.08679949879662,0,0.361857305975888
"picot",3.58489387177756e-06,5.91122432368773e-06,8.43822318209615e-06,8.0408308201414e-06,4.22286048773389e-06,8.38833550618131,0,0.361816637903227
"carneying",5.12127695968223e-06,4.77445041528624e-06,8.20382809370459e-06,2.8531980329534e-06,6.17187302053415e-06,8.66671518597077,0,0.361799662181567
"itching",3.58489387177756e-06,4.77445041528624e-06,3.98471650265652e-06,5.187632787188e-06,1.62417711066688e-06,8.71735891878953,0,0.36178855930386
"keith",1.56198947270308e-05,5.68386954200743e-06,9.84459371244551e-06,9.3377390169384e-06,9.09539181973453e-06,8.02421173822958,0,0.361699448823126
"primary",9.98649007138036e-06,1.61421894993011e-05,1.92203972481079e-05,1.14127921318136e-05,7.79605013120103e-06,7.51598689616365,0,0.36163593099557
"pan_era",6.09431958202186e-05,6.25225649620818e-05,5.50828457720166e-05,3.7610337707113e-05,2.2413644127203e-05,6.55987467010282,0,0.361608267375417
"sauté",4.3530854157299e-06,3.41032172520446e-06,5.39108703300588e-06,4.1501062297504e-06,8.1208855533344e-06,8.55030483412636,0,0.361603284304861
"samoa",4.3530854157299e-06,7.04799823208922e-06,6.79745756335523e-06,1.19315554105324e-05,9.09539181973453e-06,8.29899040584546,0,0.361599943431489
"not_always",2.86791509742205e-05,4.72897945895018e-05,6.8677760898727e-05,8.0408308201414e-05,5.13239966970734e-05,6.09419720202923,0,0.361599194125828
"cleared",9.73042622339625e-05,9.16239770171598e-05,7.05529216058595e-05,5.16169462325206e-05,3.83305798117384e-05,5.86973501060683,0,0.361587174469344
"sac",7.68191543952335e-06,7.95741735881041e-06,1.57044709222345e-05,1.06346472137354e-05,7.14637928693428e-06,7.94317052822646,0,0.361573010164571
"owners",8.68056444666139e-05,6.00216623635985e-05,4.21911159104808e-05,4.4094878691098e-05,9.25780953080122e-05,5.97025451856323,0,0.361504746219586
"puffed",8.19404313549158e-06,4.09238607024535e-06,4.6879017678312e-06,7.0033042627038e-06,3.57318964346714e-06,8.38833550618131,0,0.361496572974394
"eggplant",9.06466021863756e-05,0.000156420089796045,0.000188922441243597,0.000265606798704026,0.000227709630915497,5.18187285556094,0,0.361452813825151
"instruction",2.48381932544588e-05,1.4550706027539e-05,1.14853593311864e-05,1.32284636073294e-05,1.20189106189349e-05,7.42280967130947,0,0.36144038608148
"hills",2.40700017105065e-05,2.27354781680297e-05,2.13299530436319e-05,2.82725986901746e-05,4.64514653650728e-05,6.85458841391829,0,0.361421007687416
"fast_food_option",1.02425539193645e-06,2.95561216184387e-06,3.28153123748184e-06,3.3719613116722e-06,2.59868337706701e-06,9.10992062206179,0,0.361408723078316
"là",1.53638308790467e-06,2.95561216184387e-06,1.64076561874092e-06,2.593816393594e-06,1.2993416885335e-06,9.4776454021871,0,0.361398617893741
"not_apply",8.19404313549158e-06,5.45651476032714e-06,5.15669194461432e-06,3.6313429510316e-06,3.57318964346714e-06,8.47619686197264,0,0.361394363644624
"worker",0.000529796101479127,0.000345806622935732,0.000269319956561902,0.000248746992145665,0.000251747452153366,4.43601400772188,0,0.361379616947396
